"draw","R0","gamma","sigma","rho","prop_symp","immune_frac","total_infections","total_reported","peak_reported_wk","attack_pct","finite"
705,2.60365306364502,1.1440219245851,2.23582912832991,0.237649705931874,0.811099666944793,0.0492804951293854,71617.1400803649,13804.7478495996,36,70.5199501398687,TRUE
706,2.34465307512723,1.21864940436803,2.0017483073309,0.209486475517027,0.758337070502932,0.0708706553854234,16738.0869894058,2659.03526550572,43,16.8646398214184,TRUE
707,2.27793957354041,1.21737441289633,1.68546789975242,0.174602807113274,0.783342026571659,0.0748717818147354,4040.88584221915,552.686975680404,43,4.08904678795014,TRUE
708,2.54636875978262,0.752636587229019,2.18939721099906,0.183712006565219,0.797482614293441,0.0655574681852652,23670.3189125163,3467.87052018328,43,23.7136790786582,TRUE
709,2.65825863998766,1.15708997213788,1.91923293502784,0.276375995358914,0.738762463088602,0.0862322016098669,61100.3574184011,12475.2394727067,38,62.597260594091,TRUE
710,2.366157114234,0.938262272568388,2.37288588495004,0.124600780087155,0.802752054257254,0.0985417335094265,5327.74107534798,532.8994808809,43,5.53279922805446,TRUE
711,2.69639167582411,1.00385013998504,2.05580924046931,0.162433609500228,0.773570636853197,0.11870394590331,45382.6265751846,5702.50269385827,42,48.207568646152,TRUE
712,2.73841083578538,1.02028170585046,1.69066093017404,0.163817904591162,0.695834480846617,0.252794688623495,983.333031498372,112.090276411784,43,1.23199261346439,TRUE
713,2.64763843856464,0.896822247568009,2.78122832361152,0.284931228439564,0.835949938728061,0.0726631282054487,62863.782306206,14973.4138530689,38,63.4615106347255,TRUE
714,2.33633329323088,0.934440640282373,2.46600603604183,0.244541417801601,0.805169127601975,0.0852478770669654,6053.7444243254,1191.96532687029,43,6.19538189640053,TRUE
715,2.98687624510459,0.976444791491006,2.4231664367732,0.291384193722178,0.747721336612446,0.147947516240685,66606.1474268964,14511.7596735127,36,73.1805036171821,TRUE
716,2.52993288378843,1.23825679869938,2.28605123952072,0.3283427585142,0.975465242987727,0.0704314719122343,60473.2698148089,19368.7990679441,38,60.9017071305647,TRUE
717,2.59239501844418,0.790856454912661,2.38389781408703,0.259070898899195,0.756397683753879,0.0439401863672841,53199.2137198371,10424.9513219522,41,52.0915854969371,TRUE
718,2.14123997724734,0.928494561120763,2.2250582826842,0.219195457536903,0.833762247623178,0.144681844171362,61.3997393141938,11.2212258548391,43,0.0672026289272426,TRUE
719,2.30067715961939,0.571712645285048,2.47258811818819,0.143494910022693,0.79763684823173,0.0893266150630467,540.269208748231,61.8374997739403,43,0.555386090698078,TRUE
720,2.3370182241268,1.01592692572432,2.15552114396931,0.214439103799556,0.792186095570287,0.0827825156927049,6678.68934838061,1134.54687036509,43,6.81657699879595,TRUE
721,2.56511182119011,0.593931594956773,2.00840285995368,0.312509159801436,0.802232594245214,0.0602013599916097,9084.56044989955,2277.5450364026,43,9.04933223875663,TRUE
722,2.61593028310809,0.93391927110499,2.99954456810939,0.292840745609706,0.746038491281028,0.09107977401328,55896.8711271505,12211.8155971356,39,57.5717137202763,TRUE
723,2.52669775856625,0.845021818618898,2.62116273048172,0.26712951651827,0.777765978288612,0.0546117250905767,46259.8575668427,9611.14460066695,42,45.8080184836547,TRUE
724,2.33247215210493,0.91895092499612,1.93487047072169,0.215354764628855,0.858689286230991,0.0933211500715773,2403.47949369151,444.458227718787,43,2.48161475347431,TRUE
725,2.16938000762717,0.84393833918886,2.18396419704094,0.24627389252781,0.818762288771787,0.0776663948513519,518.785705629658,104.607833428894,43,0.526559430444839,TRUE
726,2.44434887839825,0.914778982938199,2.26920916937075,0.301053984472424,0.820828633673916,0.114210436858383,6546.6032241009,1617.75554635975,43,6.91883362719656,TRUE
727,2.55522509821462,0.928013397023601,1.99412081350717,0.23536491241105,0.667141751124392,0.0739071418234831,36079.0617439954,5665.19776766582,43,36.4710381985791,TRUE
728,2.61156983114612,0.82426111498872,4.10381963090674,0.217386490270423,0.730974096159358,0.0947627379560405,53080.2239641485,8434.65424209645,39,54.8930991207567,TRUE
729,2.4665396411222,0.836771067095862,2.27895216118425,0.207091096258053,0.826914802034601,0.0724075729726157,17805.7267956388,3049.17182781721,43,17.9700769766543,TRUE
730,2.49016802735676,0.993097686168138,1.90952890199043,0.302175586145665,0.786001013877765,0.0631482524182097,32656.18933846,7756.1818843891,43,32.6318773900325,TRUE
731,2.59165653301096,0.848330975246283,2.92193102146283,0.296393762750097,0.794282764849053,0.121227967050123,26001.8993689341,6121.37904169335,43,27.6997769882298,TRUE
732,2.34964423154911,1.19603239664389,2.1546870274094,0.166480060850183,0.71420316430013,0.0421981421877933,36647.3649061059,4357.39317192986,42,35.8190863409792,TRUE
733,2.29873369167612,0.686315058200673,2.02159991747923,0.175573334866242,0.87948152422459,0.0808305737507239,906.099739167641,139.914035844567,43,0.922843083218857,TRUE
734,2.28798237128045,0.932175014544891,1.87831229218961,0.282916978224527,0.77962948965657,0.0652018632044466,3214.21329282539,708.960373873593,43,3.21887625441899,TRUE
735,2.58887651617388,1.10290358852871,2.25138226477873,0.186697472301868,0.807617820583246,0.17118913263518,10264.3869376465,1547.66637372814,43,11.5937786573514,TRUE
736,2.35641511240499,0.857874445258002,2.5863008432941,0.280910979383355,0.758071733061525,0.0703654141183424,9167.93722621727,1952.31840213523,43,9.23223359712068,TRUE
737,2.71181275658648,1.33251142029713,2.24848388650869,0.278452321396089,0.735981463814002,0.0482118484374565,82834.6033552317,16975.7713246266,33,81.4739794656708,TRUE
738,2.73967287135355,1.02723467615493,2.384772324319,0.216493428362637,0.880310394248373,0.0784624227132767,71445.1068335497,13616.1095747468,36,72.5783126689184,TRUE
739,2.3556024606752,0.820774775927283,1.88137071820069,0.232506071756829,0.807365831210111,0.124448737219807,794.480733056228,149.137903548204,43,0.849472291155479,TRUE
740,2.40600095531208,0.92280881334032,2.73698510058371,0.257864591780093,0.732001847038382,0.0960060107259251,11609.1482551167,2191.31214709967,43,12.0221527294707,TRUE
741,2.63488034597822,1.02665135879346,2.55332589113537,0.1815011653116,0.827224250416833,0.118463492840837,46527.6843131534,6985.76727497229,41,49.4104218848861,TRUE
742,2.27065532426902,1.06776702382354,2.77541330829154,0.246833006353083,0.89201408136201,0.0772153406406498,7582.68871138485,1669.54515846842,43,7.69254929155406,TRUE
743,2.46774498059454,1.06182784830641,2.81895858141187,0.218928145400948,0.809148821273035,0.110858766910252,25221.7533091889,4467.91885978819,43,26.555345074578,TRUE
744,2.48921133023181,1.14175997385065,2.20920916591543,0.25902501633272,0.756844778755654,0.11341417700862,22628.8143057153,4436.19193100962,43,23.8939770680967,TRUE
745,2.53337287197636,1.369513746456,2.29855053426807,0.290447188436674,0.789853075510601,0.0455148434872096,72520.2413897368,16636.912456325,36,71.1274908485241,TRUE
746,2.33446222711042,0.800422918824724,2.90930438137894,0.288969938124377,0.835754285953823,0.108353190712161,2132.9624253129,515.127199967888,43,2.23943144185621,TRUE
747,2.47245194156114,1.02631855327787,2.4450729449236,0.192025874326871,0.873681573351385,0.113712871262489,16633.60037493,2790.61028592768,43,17.5694937321924,TRUE
748,2.30501241279638,0.843139748073723,2.79422394765109,0.220861606745468,0.805276549392902,0.0687822199958479,5793.02685552483,1030.31689459806,43,5.82373639241296,TRUE
749,2.14628944881167,1.18710330402045,2.27846417644239,0.313227601620569,0.811968400244973,0.104240215103116,412.509706943149,104.913971048404,43,0.431111926964488,TRUE
750,2.76158946266,1.24818543629525,2.69351833643347,0.271085274789796,0.746181139485007,0.0714098660062307,80966.9684005373,16377.894668827,33,81.6265121588985,TRUE
751,2.37095144410984,1.13335969512651,2.44991603296525,0.214270322325465,0.65751808375578,0.122206694982196,5731.91115369626,807.549541245706,43,6.11300304783005,TRUE
752,2.62676152289379,0.869859510293197,2.20261396549552,0.290112066363576,0.810977407960397,0.0828319051317127,44004.5597506546,10353.1433825805,42,44.9154927024594,TRUE
753,2.55765311211367,1.08986191217648,2.1690053832989,0.22357377793668,0.727453090438802,0.0673901854528453,57233.005718186,9308.34375348455,39,57.450524670679,TRUE
754,2.69835251621086,0.792751314943194,2.80837995840266,0.278913756754536,0.852415098182432,0.0608579613606166,65902.2733549194,15668.2850860642,38,65.6926136916915,TRUE
755,2.26945679133285,1.38324718202124,2.42688746208931,0.313938736875659,0.89499222521142,0.0481644766338069,30540.9054262873,8581.1615344829,43,30.0377518739505,TRUE
756,2.46427143643396,1.11113159437658,2.53319802365779,0.238113206615412,0.792809482061161,0.0582614407001615,53938.8729721211,10182.4945694598,40,53.619028547616,TRUE
757,2.28470447111641,1.10590980489256,2.3569234281761,0.270511213249261,0.838381960936753,0.10310434138904,2922.34373273367,662.763365725557,43,3.05025959438774,TRUE
758,2.37475535559752,0.906111958351138,2.79308718223632,0.242346367111312,0.813133017230554,0.0832138713875916,11538.5314467571,2273.78107654877,43,11.7822960461509,TRUE
759,2.91693051158416,1.02966092965429,2.6123293743329,0.194975962347843,0.808360654708225,0.113040390719047,74327.1915419925,11714.7752988997,34,78.4497034841284,TRUE
760,2.40964287146618,1.05594541110809,2.37896459797634,0.41254810519167,0.766178147383471,0.0440525271332755,44215.8807463952,13975.9918292208,42,43.3003769570061,TRUE
761,2.63103275746371,0.751302381324418,2.59971511467105,0.253403870810682,0.702432161594342,0.0767514099549517,41181.1199024846,7330.19934465266,42,41.7567727635833,TRUE
762,2.44164395377986,0.697524525649903,2.24358861656045,0.310997674047636,0.827543801310529,0.127255071251568,1420.3566824603,365.548957574875,43,1.52355280574082,TRUE
763,2.38783195440582,1.04062505200587,2.26258121764729,0.243223071737454,0.89042375987851,0.177137875237865,587.819924795861,127.305102815645,43,0.668751326454169,TRUE
764,2.64968918702086,1.14994825352454,2.5298937627554,0.239402787185948,0.77984485699607,0.0833193803035944,67639.7202504109,12628.1350388895,36,69.0766359949216,TRUE
765,2.5001604736224,0.903790419291294,2.190923615627,0.212561104399398,0.815395395043029,0.0957265233462137,16944.947213148,2936.92105367169,43,17.5423533227875,TRUE
766,2.33023309830101,0.974684351813479,2.18508922979387,0.265978916407003,0.807787465676453,0.15360673560871,517.579294793773,111.204206851127,43,0.57246919549905,TRUE
767,2.77956887959904,0.749198201285206,1.95991932143971,0.158734811176179,0.800853237843548,0.0862694665139225,47702.2843846917,6064.07121171372,42,48.8729400750814,TRUE
768,2.79269051636554,0.965055388475528,2.29018790530596,0.268088295814142,0.662829091013938,0.041267681082668,81934.7863981026,14559.5429136794,35,80.005231187636,TRUE
769,2.62590836068934,0.921244518810487,1.98943964018145,0.304251654764433,0.916008284664052,0.0356898845576084,66234.7967263836,18459.4415533364,39,64.300879281272,TRUE
